year,state,type_of_crime,is_high_impact,total,total_population,crime_per_100k
2023,Coahuila de Zaragoza,Feminicide,1,11,3146771,0.34956468074734387
2023,Coahuila de Zaragoza,Kidnapping,1,3,3146771,0.09533582202200287
2023,Colima,Domestic violence,1,4069,731391,556.3371712257876
2023,Colima,Drug dealing,1,2243,731391,306.67590932893626
2023,Colima,Homicide,1,936,731391,127.97532373244954
2023,Colima,Sexual crimes,1,667,731391,91.19609073669214
2023,Colima,Extortion,1,143,731391,19.551785570235346
2023,Colima,Theft with violence,1,110,731391,15.03983505402719
2023,Colima,Feminicide,1,21,731391,2.871241237587009
2023,Colima,Kidnapping,1,5,731391,0.683628866092145
2023,Durango,Domestic violence,1,5018,1832650,273.8111477914495
2023,Durango,Sexual crimes,1,944,1832650,51.51010831309852
2023,Durango,Drug dealing,1,912,1832650,49.76400294655281
2023,Durango,Theft with violence,1,423,1832650,23.081330314026136
2023,Durango,Homicide,1,291,1832650,15.878645677025073
2023,Durango,Extortion,1,40,1832650,2.1826317081821407
2023,Durango,Feminicide,1,10,1832650,0.5456579270455352
2023,Durango,Kidnapping,1,0,1832650,0.0
2023,Guanajuato,Drug dealing,1,19876,6166934,322.2995413928542
2023,Guanajuato,Domestic violence,1,14695,6166934,238.2869672352582
2023,Guanajuato,Theft with violence,1,9059,6166934,146.8963345480915
2023,Guanajuato,Homicide,1,3640,6166934,59.02446823656618
2023,Guanajuato,Sexual crimes,1,2917,6166934,47.30065215551196
2023,Guanajuato,Extortion,1,801,6166934,12.98862611469492
2023,Guanajuato,Feminicide,1,26,6166934,0.42160334454690124
2023,Guanajuato,Kidnapping,1,6,6166934,0.09729307951082337
2023,Guerrero,Domestic violence,1,3472,3540685,98.06012113475218
2023,Guerrero,Theft with violence,1,2326,3540685,65.69350281089676
2023,Guerrero,Homicide,1,1822,3540685,51.45896909778758
2023,Guerrero,Sexual crimes,1,1023,3540685,28.89271426291805
2023,Guerrero,Drug dealing,1,781,3540685,22.05787863082991
2023,Guerrero,Extortion,1,150,3540685,4.236468366996782
2023,Guerrero,Feminicide,1,15,3540685,0.4236468366996781
2023,Guerrero,Kidnapping,1,14,3540685,0.395403714253033
2023,Hidalgo,Domestic violence,1,7535,3082841,244.41740589281122
2023,Hidalgo,Theft with violence,1,3677,3082841,119.27309906673747
2023,Hidalgo,Sexual crimes,1,1995,3082841,64.71303580041916
2023,Hidalgo,Drug dealing,1,580,3082841,18.813814919420107
2023,Hidalgo,Homicide,1,379,3082841,12.293854921483138
2023,Hidalgo,Extortion,1,365,3082841,11.839728354462654
2023,Hidalgo,Feminicide,1,20,3082841,0.6487522386006933
2023,Hidalgo,Kidnapping,1,15,3082841,0.48656417895051995
2023,Jalisco,Domestic violence,1,16904,8348151,202.4879521225718
2023,Jalisco,Theft with violence,1,13916,8348151,166.6955952282128
2023,Jalisco,Sexual crimes,1,6089,8348151,72.938306937668
2023,Jalisco,Homicide,1,2495,8348151,29.886857580798427
2023,Jalisco,Drug dealing,1,1735,8348151,20.783045251577263
2023,Jalisco,Extortion,1,588,8348151,7.043475854713217
2023,Jalisco,Feminicide,1,37,8348151,0.4432119160278725
2023,Jalisco,Kidnapping,1,16,8348151,0.1916592069309719
2023,Michoacán de Ocampo,Theft with violence,1,4580,4748846,96.4444835650598
2023,Michoacán de Ocampo,Homicide,1,2680,4748846,56.43476330881229
2023,Michoacán de Ocampo,Drug dealing,1,2159,4748846,45.463676859599154
2023,Michoacán de Ocampo,Domestic violence,1,1479,4748846,31.144408557363196
2023,Michoacán de Ocampo,Sexual crimes,1,1447,4748846,30.470560637257975
2023,Michoacán de Ocampo,Extortion,1,241,4748846,5.074917148292449
2023,Michoacán de Ocampo,Kidnapping,1,23,4748846,0.48432819257562787
2023,Michoacán de Ocampo,Feminicide,1,16,4748846,0.3369239600526107
2023,Morelos,Domestic violence,1,5877,1971520,298.0948709625061
2023,Morelos,Theft with violence,1,4756,1971520,241.23518909267978
2023,Morelos,Homicide,1,1594,1971520,80.85132283720175
2023,Morelos,Sexual crimes,1,1207,1971520,61.221798409349134
2023,Morelos,Drug dealing,1,531,1971520,26.933533517286158
2023,Morelos,Extortion,1,236,1971520,11.970459341016069
2023,Morelos,Feminicide,1,45,1971520,2.2825028404479792
2023,Morelos,Kidnapping,1,29,1971520,1.4709462749553643
2023,México,Theft with violence,1,63013,16992418,370.8300961052159
2023,México,Domestic violence,1,28650,16992418,168.60460942050744
2023,México,Sexual crimes,1,14427,16992418,84.90257242965656
2023,México,Extortion,1,4010,16992418,23.598760341229834
2023,México,Homicide,1,3754,16992418,22.092206065081495
2023,México,Drug dealing,1,2792,16992418,16.43085757424282
2023,México,Feminicide,1,89,16992418,0.5237630100671958
2023,México,Kidnapping,1,69,16992418,0.4060634572431069
2023,Nayarit,Domestic violence,1,2310,1235456,186.97549730625778
2023,Nayarit,Sexual crimes,1,764,1235456,61.83951512639868
2023,Nayarit,Drug dealing,1,750,1235456,60.706330294239535
2023,Nayarit,Homicide,1,366,1235456,29.624689183588895
2023,Nayarit,Theft with violence,1,288,1235456,23.311230832987984
2023,Nayarit,Extortion,1,37,1235456,2.99484562784915
2023,Nayarit,Feminicide,1,6,1235456,0.4856506423539163
2023,Nayarit,Kidnapping,1,5,1235456,0.4047088686282636
2023,Nuevo León,Domestic violence,1,20320,5784442,351.2871250156886
2023,Nuevo León,Drug dealing,1,7677,5784442,132.71807375715758
2023,Nuevo León,Sexual crimes,1,4331,5784442,74.87325484463324
2023,Nuevo León,Theft with violence,1,2426,5784442,41.94008687441243
2023,Nuevo León,Homicide,1,1944,5784442,33.60739030661903
2023,Nuevo León,Extortion,1,797,5784442,13.778338515625189
2023,Nuevo León,Feminicide,1,73,5784442,1.2620059117197475
2023,Nuevo León,Kidnapping,1,17,5784442,0.2938917876607631
2023,Oaxaca,Domestic violence,1,7428,4132148,179.76122830063204
2023,Oaxaca,Theft with violence,1,3270,4132148,79.13559727289535
2023,Oaxaca,Homicide,1,2062,4132148,49.90140721000312
2023,Oaxaca,Sexual crimes,1,1703,4132148,41.2134318519085
2023,Oaxaca,Drug dealing,1,626,4132148,15.149505777624617
2023,Oaxaca,Extortion,1,140,4132148,3.388068384772278
2023,Oaxaca,Feminicide,1,39,4132148,0.943819050043706
2023,Oaxaca,Kidnapping,1,25,4132148,0.6050122115664782
2023,Puebla,Theft with violence,1,15184,6583278,230.6449765603093
2023,Puebla,Domestic violence,1,8804,6583278,133.73276960201287
2023,Puebla,Sexual crimes,1,2183,6583278,33.15977238087166
2023,Puebla,Drug dealing,1,1984,6583278,30.136962163833886
2023,Puebla,Homicide,1,1228,6583278,18.653321339308473
2023,Puebla,Extortion,1,117,6583278,1.7772301276051232
2023,Puebla,Feminicide,1,35,6583278,0.5316500381724728
2023,Puebla,Kidnapping,1,14,6583278,0.2126600152689891
2023,Querétaro,Domestic violence,1,5865,2368467,247.62852933986412
2023,Querétaro,Theft with violence,1,2631,2368467,111.0845116271411
2023,Querétaro,Sexual crimes,1,2251,2368467,95.04037843888051
2023,Querétaro,Drug dealing,1,1783,2368467,75.28076177544378
2023,Querétaro,Homicide,1,538,2368467,22.715114882326837
2023,Querétaro,Extortion,1,169,2368467,7.1354171284632635
2023,Querétaro,Kidnapping,1,13,2368467,0.5488782406510202
2023,Querétaro,Feminicide,1,9,2368467,0.37999262814301404
2023,Quintana Roo,Domestic violence,1,6745,1857985,363.0276885981319
2023,Quintana Roo,Theft with violence,1,2458,1857985,132.29385597838518
2023,Quintana Roo,Drug dealing,1,2202,1857985,118.5154885534598
2023,Quintana Roo,Sexual crimes,1,2145,1857985,115.44764893150375
2023,Quintana Roo,Homicide,1,1596,1857985,85.89950941476923
2023,Quintana Roo,Extortion,1,116,1857985,6.243322739419317
2023,Quintana Roo,Feminicide,1,17,1857985,0.9149697118114516
2023,Quintana Roo,Kidnapping,1,4,1857985,0.2152869910144592
2023,San Luis Potosí,Domestic violence,1,9320,2822255,330.23238509631483
2023,San Luis Potosí,Drug dealing,1,6715,2822255,237.93030750233413
2023,San Luis Potosí,Theft with violence,1,5189,2822255,183.86006934171434
2023,San Luis Potosí,Sexual crimes,1,1707,2822255,60.48354950208255
2023,San Luis Potosí,Homicide,1,740,2822255,26.220167915372635
2023,San Luis Potosí,Extortion,1,107,2822255,3.7912945499255026
2023,San Luis Potosí,Feminicide,1,12,2822255,0.4251919121411779
2023,San Luis Potosí,Kidnapping,1,8,2822255,0.28346127476078525
2023,Sinaloa,Domestic violence,1,7601,3026943,251.11143487009832
2023,Sinaloa,Theft with violence,1,4134,3026943,136.5734339893417
2023,Sinaloa,Homicide,1,1150,3026943,37.99212604928471
2023,Sinaloa,Sexual crimes,1,1140,3026943,37.661759735812666
2023,Sinaloa,Drug dealing,1,266,3026943,8.787743938356288
2023,Sinaloa,Extortion,1,47,3026943,1.5527216733185925
2023,Sinaloa,Feminicide,1,29,3026943,0.9580623090689188
2023,Sinaloa,Kidnapping,1,4,3026943,0.13214652538881638
2023,Sonora,Domestic violence,1,8101,2944840,275.0913462191494
2023,Sonora,Theft with violence,1,4245,2944840,144.15044620420804
2023,Sonora,Drug dealing,1,2738,2944840,92.97618885915703
2023,Sonora,Homicide,1,1386,2944840,47.06537536844107
2023,Sonora,Sexual crimes,1,1125,2944840,38.20241507178658
2023,Sonora,Extortion,1,73,2944840,2.4789122668803736
2023,Sonora,Feminicide,1,30,2944840,1.0187310685809756
2023,Sonora,Kidnapping,1,16,2944840,0.5433232365765203
2023,Tabasco,Domestic violence,1,7514,2402598,312.74478710129614
2023,Tabasco,Theft with violence,1,2358,2402598,98.14375938047066
2023,Tabasco,Sexual crimes,1,801,2402598,33.33891062924384
2023,Tabasco,Homicide,1,718,2402598,29.884316893629315
2023,Tabasco,Extortion,1,102,2402598,4.24540434979135
2023,Tabasco,Drug dealing,1,30,2402598,1.2486483381739266
2023,Tabasco,Feminicide,1,18,2402598,0.7491890029043561
2023,Tabasco,Kidnapping,1,12,2402598,0.4994593352695707
2023,Tamaulipas,Domestic violence,1,8785,3527735,249.02664174038017
2023,Tamaulipas,Theft with violence,1,3198,3527735,90.65306776160908
2023,Tamaulipas,Sexual crimes,1,1646,3527735,46.658833500815675
2023,Tamaulipas,Homicide,1,1113,3527735,31.54998887388083
2023,Tamaulipas,Drug dealing,1,210,3527735,5.9528280894114785
2023,Tamaulipas,Extortion,1,111,3527735,3.1464948472603527
2023,Tamaulipas,Feminicide,1,17,3527735,0.481895607238072
2023,Tamaulipas,Kidnapping,1,17,3527735,0.481895607238072
2023,Tlaxcala,Theft with violence,1,1095,1342977,81.53527573443179
2023,Tlaxcala,Homicide,1,141,1342977,10.499062902789847
2023,Tlaxcala,Drug dealing,1,102,1342977,7.595066780741591
2023,Tlaxcala,Sexual crimes,1,24,1342977,1.7870745366450802
2023,Tlaxcala,Domestic violence,1,18,1342977,1.3403059024838102
2023,Tlaxcala,Feminicide,1,12,1342977,0.8935372683225401
2023,Tlaxcala,Extortion,1,3,1342977,0.22338431708063503
2023,Tlaxcala,Kidnapping,1,2,1342977,0.1489228780537567
2023,Veracruz de Ignacio de la Llave,Domestic violence,1,11796,8062579,146.30554317669322
2023,Veracruz de Ignacio de la Llave,Theft with violence,1,6143,8062579,76.19150150342713
2023,Veracruz de Ignacio de la Llave,Drug dealing,1,2662,8062579,33.01673075079326
2023,Veracruz de Ignacio de la Llave,Sexual crimes,1,2169,8062579,26.90206198289654
2023,Veracruz de Ignacio de la Llave,Homicide,1,1814,8062579,22.49900435084109
2023,Veracruz de Ignacio de la Llave,Extortion,1,881,8062579,10.927024715044652
2023,Veracruz de Ignacio de la Llave,Feminicide,1,45,8062579,0.5581340660351979
2023,Veracruz de Ignacio de la Llave,Kidnapping,1,28,8062579,0.3472834188663454
2023,Yucatán,Drug dealing,1,391,2320898,16.84692735311935
2023,Yucatán,Domestic violence,1,193,2320898,8.31574674974945
2023,Yucatán,Sexual crimes,1,166,2320898,7.15240394019901
2023,Yucatán,Homicide,1,165,2320898,7.109317169474919
2023,Yucatán,Theft with violence,1,23,2320898,0.9909957266540796
2023,Yucatán,Extortion,1,14,2320898,0.6032147901372659
2023,Yucatán,Feminicide,1,8,2320898,0.34469416579272333
2023,Yucatán,Kidnapping,1,0,2320898,0.0
2023,Zacatecas,Domestic violence,1,3673,1622138,226.42956394585417
2023,Zacatecas,Theft with violence,1,1882,1622138,116.01972211981965
2023,Zacatecas,Homicide,1,1051,1622138,64.79103504140832
2023,Zacatecas,Sexual crimes,1,753,1622138,46.420218255166944
2023,Zacatecas,Drug dealing,1,297,1622138,18.30916975004593
2023,Zacatecas,Extortion,1,76,1622138,4.685174750853504
2023,Zacatecas,Feminicide,1,13,1622138,0.8014114705407309
2023,Zacatecas,Kidnapping,1,9,1622138,0.5548233257589675
2024,Aguascalientes,Domestic violence,1,3358,1425607,235.54878728850235
2024,Aguascalientes,Drug dealing,1,2182,1425607,153.05760984619184
2024,Aguascalientes,Theft with violence,1,1391,1425607,97.57247263797106
2024,Aguascalientes,Sexual crimes,1,567,1425607,39.772531981114014
2024,Aguascalientes,Homicide,1,246,1425607,17.255807526197614
2024,Aguascalientes,Extortion,1,110,1425607,7.716011495454217
2024,Aguascalientes,Feminicide,1,7,1425607,0.4910189133470865
2024,Aguascalientes,Kidnapping,1,2,1425607,0.14029111809916758
2024,Baja California,Domestic violence,1,14729,3769020,390.7912401632255
2024,Baja California,Drug dealing,1,8180,3769020,217.03254426880198
2024,Baja California,Theft with violence,1,7172,3769020,190.28819162540924
2024,Baja California,Sexual crimes,1,4541,3769020,120.48224737464912
2024,Baja California,Homicide,1,2542,3769020,67.44458771776218
2024,Baja California,Extortion,1,98,3769020,2.6001453958854026
2024,Baja California,Feminicide,1,38,3769020,1.008219643302503
2024,Baja California,Kidnapping,1,15,3769020,0.39798143814572484
2024,Baja California Sur,Domestic violence,1,3344,798447,418.81302077658256
2024,Baja California Sur,Drug dealing,1,1054,798447,132.006257146686
2024,Baja California Sur,Sexual crimes,1,931,798447,116.60135237529855
2024,Baja California Sur,Theft with violence,1,445,798447,55.73319205908469
2024,Baja California Sur,Homicide,1,142,798447,17.784524207618038
2024,Baja California Sur,Extortion,1,93,798447,11.647610924707589
2024,Baja California Sur,Feminicide,1,8,798447,1.0019450257812978
2024,Baja California Sur,Kidnapping,1,2,798447,0.25048625644532446
2024,Campeche,Domestic violence,1,1186,928363,127.75175227793439
2024,Campeche,Sexual crimes,1,549,928363,59.136350759347366
2024,Campeche,Theft with violence,1,503,928363,54.18139240792664
2024,Campeche,Drug dealing,1,350,928363,37.7007700651577
2024,Campeche,Homicide,1,197,928363,21.220147722388763
2024,Campeche,Extortion,1,55,928363,5.924406724524782
2024,Campeche,Feminicide,1,6,928363,0.6462989154027035
2024,Campeche,Kidnapping,1,0,928363,0.0
2024,Chiapas,Homicide,1,1426,5543828,25.722298743756117
2024,Chiapas,Theft with violence,1,924,5543828,16.667183758226265
2024,Chiapas,Domestic violence,1,845,5543828,15.24217562305324
2024,Chiapas,Sexual crimes,1,500,5543828,9.019038830209018
2024,Chiapas,Drug dealing,1,255,5543828,4.5997098034066
2024,Chiapas,Feminicide,1,32,5543828,0.5772184851333771
2024,Chiapas,Kidnapping,1,23,5543828,0.41487578618961485
2024,Chiapas,Extortion,1,22,5543828,0.39683770852919675
2024,Chihuahua,Domestic violence,1,14235,3741869,380.4248625486355
2024,Chihuahua,Drug dealing,1,5061,3741869,135.2532651463747
2024,Chihuahua,Sexual crimes,1,3872,3741869,103.47770058224913
2024,Chihuahua,Homicide,1,2014,3741869,53.82337008591161
2024,Chihuahua,Theft with violence,1,1367,3741869,36.53254563428062
2024,Chihuahua,Kidnapping,1,51,3741869,1.3629552504376823
2024,Chihuahua,Feminicide,1,47,3741869,1.2560567994229623
2024,Chihuahua,Extortion,1,6,3741869,0.16034767652208026
2024,Ciudad de México,Domestic violence,1,36256,9209944,393.66145983080895
2024,Ciudad de México,Theft with violence,1,14153,9209944,153.67085836786848
2024,Ciudad de México,Sexual crimes,1,8332,9209944,90.46743389536353
2024,Ciudad de México,Drug dealing,1,4900,9209944,53.20336366866074
2024,Ciudad de México,Homicide,1,1663,9209944,18.056570159384247
2024,Ciudad de México,Extortion,1,473,9209944,5.135753268423782
2024,Ciudad de México,Feminicide,1,68,9209944,0.7383323937691695
2024,Ciudad de México,Kidnapping,1,23,9209944,0.24973007436310146
2024,Coahuila de Zaragoza,Domestic violence,1,13022,3146771,413.8210247901738
2024,Coahuila de Zaragoza,Drug dealing,1,8731,3146771,277.459020691369
2024,Coahuila de Zaragoza,Sexual crimes,1,1917,3146771,60.919590272059835
2024,Coahuila de Zaragoza,Homicide,1,399,3146771,12.679664328926382
2024,Coahuila de Zaragoza,Theft with violence,1,383,3146771,12.1712066114757
2024,Coahuila de Zaragoza,Extortion,1,51,3146771,1.6207089743740488
2024,Coahuila de Zaragoza,Feminicide,1,20,3146771,0.6355721468133525
2024,Coahuila de Zaragoza,Kidnapping,1,2,3146771,0.06355721468133524
2024,Colima,Domestic violence,1,4245,731391,580.4009073122311
2024,Colima,Drug dealing,1,1549,731391,211.7882227153465
2024,Colima,Homicide,1,877,731391,119.90850311256222
2024,Colima,Sexual crimes,1,681,731391,93.11025156175015
2024,Colima,Extortion,1,138,731391,18.868156704143203
2024,Colima,Theft with violence,1,79,731391,10.80133608425589
2024,Colima,Feminicide,1,6,731391,0.8203546393105738
2024,Colima,Kidnapping,1,6,731391,0.8203546393105738
2024,Durango,Domestic violence,1,5004,1832650,273.0472266935858
2024,Durango,Sexual crimes,1,901,1832650,49.16377922680272
2024,Durango,Drug dealing,1,807,1832650,44.03459471257469
2024,Durango,Theft with violence,1,396,1832650,21.608053911003193
2024,Durango,Homicide,1,284,1832650,15.496685128093198
2024,Durango,Extortion,1,35,1832650,1.909802744659373
2024,Durango,Feminicide,1,11,1832650,0.6002237197500887
2024,Durango,Kidnapping,1,0,1832650,0.0
2024,Guanajuato,Drug dealing,1,20211,6166934,327.7317383322085
2024,Guanajuato,Domestic violence,1,15958,6166934,258.76716047228655
2024,Guanajuato,Theft with violence,1,9974,6166934,161.73352917349203
2024,Guanajuato,Homicide,1,3772,6166934,61.16491598580429
2024,Guanajuato,Sexual crimes,1,2812,6166934,45.59802326407255
2024,Guanajuato,Extortion,1,1027,6166934,16.6533321096026
2024,Guanajuato,Feminicide,1,15,6166934,0.24323269877705841
2024,Guanajuato,Kidnapping,1,9,6166934,0.14593961926623505
2024,Guerrero,Domestic violence,1,2785,3540685,78.65709601390692
2024,Guerrero,Theft with violence,1,2475,3540685,69.9017280554469
2024,Guerrero,Homicide,1,1800,3540685,50.83762040396138
2024,Guerrero,Sexual crimes,1,895,3540685,25.277594589747466
2024,Guerrero,Drug dealing,1,718,3540685,20.278561916691263
2024,Guerrero,Extortion,1,139,3540685,3.9257940200836843
2024,Guerrero,Feminicide,1,22,3540685,0.6213486938261946
2024,Guerrero,Kidnapping,1,10,3540685,0.28243122446645214
2024,Hidalgo,Domestic violence,1,6802,3082841,220.64063634809582
2024,Hidalgo,Theft with violence,1,2872,3082841,93.16082146305956
2024,Hidalgo,Sexual crimes,1,1763,3082841,57.18750983265111
2024,Hidalgo,Drug dealing,1,635,3082841,20.597883575572013
2024,Hidalgo,Homicide,1,428,3082841,13.883297906054837
2024,Hidalgo,Extortion,1,311,3082841,10.088097310240782
2024,Hidalgo,Feminicide,1,20,3082841,0.6487522386006933
2024,Hidalgo,Kidnapping,1,14,3082841,0.45412656702048537
2024,Jalisco,Domestic violence,1,14550,8348151,174.29009130285257
2024,Jalisco,Theft with violence,1,13021,8348151,155.97465834051158
2024,Jalisco,Sexual crimes,1,6289,8348151,75.33404702430515
2024,Jalisco,Homicide,1,2411,8348151,28.88064674441083
2024,Jalisco,Drug dealing,1,1983,8348151,23.753762959007332
2024,Jalisco,Extortion,1,543,8348151,6.504434335219859
2024,Jalisco,Feminicide,1,36,8348151,0.43123321559468675
2024,Jalisco,Kidnapping,1,16,8348151,0.1916592069309719
2024,Michoacán de Ocampo,Theft with violence,1,4758,4748846,100.1927626206451
2024,Michoacán de Ocampo,Homicide,1,2519,4748846,53.04446596078289
2024,Michoacán de Ocampo,Drug dealing,1,1781,4748846,37.50384830335623
2024,Michoacán de Ocampo,Domestic violence,1,1456,4748846,30.66008036478757
2024,Michoacán de Ocampo,Sexual crimes,1,1362,4748846,28.680652099478483
2024,Michoacán de Ocampo,Extortion,1,295,4748846,6.21203551347001
2024,Michoacán de Ocampo,Kidnapping,1,29,4748846,0.6106746775953569
2024,Michoacán de Ocampo,Feminicide,1,14,4748846,0.29480846504603436
2024,Morelos,Domestic violence,1,5759,1971520,292.10964129199806
2024,Morelos,Theft with violence,1,4646,1971520,235.65573770491804
2024,Morelos,Homicide,1,1627,1971520,82.52515825353026
2024,Morelos,Sexual crimes,1,1148,1971520,58.22918357409511
2024,Morelos,Drug dealing,1,493,1971520,25.006086674241192
2024,Morelos,Extortion,1,322,1971520,16.332575880538876
2024,Morelos,Feminicide,1,50,1971520,2.5361142671644212
2024,Morelos,Kidnapping,1,7,1971520,0.35505599740301896
2024,México,Theft with violence,1,59275,16992418,348.83204968239363
2024,México,Domestic violence,1,27976,16992418,164.63813449033563
2024,México,Sexual crimes,1,11687,16992418,68.77773369275639
2024,México,Homicide,1,3562,16992418,20.962290357970243
2024,México,Extortion,1,3439,16992418,20.2384381081021
2024,México,Drug dealing,1,2489,16992418,14.647709348957871
2024,México,Feminicide,1,73,16992418,0.42960336780792474
2024,México,Kidnapping,1,51,16992418,0.30013385970142686
2024,Nayarit,Domestic violence,1,2513,1235456,203.40667737256527
2024,Nayarit,Sexual crimes,1,713,1235456,57.71148466639039
2024,Nayarit,Drug dealing,1,615,1235456,49.77919084127642
2024,Nayarit,Homicide,1,386,1235456,31.24352465810195
2024,Nayarit,Theft with violence,1,219,1235456,17.726248445917946
2024,Nayarit,Extortion,1,15,1235456,1.2141266058847908
2024,Nayarit,Feminicide,1,11,1235456,0.8903595109821798
2024,Nayarit,Kidnapping,1,2,1235456,0.16188354745130543
2024,Nuevo León,Domestic violence,1,19184,5784442,331.6482384990635
2024,Nuevo León,Drug dealing,1,8158,5784442,141.03348257273564
2024,Nuevo León,Sexual crimes,1,3878,5784442,67.04190309108466
2024,Nuevo León,Theft with violence,1,2349,5784442,40.60892995383133
2024,Nuevo León,Homicide,1,2111,5784442,36.49444492658064
2024,Nuevo León,Extortion,1,866,5784442,14.971193418483582
2024,Nuevo León,Feminicide,1,60,5784442,1.0372651329203404
2024,Nuevo León,Kidnapping,1,25,5784442,0.4321938053834752
2024,Oaxaca,Domestic violence,1,5694,4132148,137.7975813063811
2024,Oaxaca,Homicide,1,2203,4132148,53.313676083238065
2024,Oaxaca,Theft with violence,1,2123,4132148,51.377637006225335
2024,Oaxaca,Sexual crimes,1,1517,4132148,36.7121409978539
2024,Oaxaca,Drug dealing,1,529,4132148,12.802058396746679
2024,Oaxaca,Extortion,1,132,4132148,3.1944644770710053
2024,Oaxaca,Feminicide,1,20,4132148,0.48400976925318256
2024,Oaxaca,Kidnapping,1,19,4132148,0.4598092807905235
2024,Puebla,Theft with violence,1,14339,6583278,217.8094256387168
2024,Puebla,Domestic violence,1,10461,6583278,158.9026014092068
2024,Puebla,Sexual crimes,1,2245,6583278,34.10155244849147
2024,Puebla,Homicide,1,1847,6583278,28.055932014415916
2024,Puebla,Drug dealing,1,1736,6583278,26.369841893354646
2024,Puebla,Extortion,1,129,6583278,1.959510140692828
2024,Puebla,Feminicide,1,42,6583278,0.6379800458069673
2024,Puebla,Kidnapping,1,21,6583278,0.31899002290348366
2024,Querétaro,Domestic violence,1,5562,2368467,234.83544419238265
2024,Querétaro,Theft with violence,1,2611,2368467,110.24008356460106
2024,Querétaro,Sexual crimes,1,2266,2368467,95.67369948578553
2024,Querétaro,Drug dealing,1,1685,2368467,71.14306426899763
2024,Querétaro,Homicide,1,548,2368467,23.137328913596853
2024,Querétaro,Extortion,1,236,2368467,9.964251137972367
2024,Querétaro,Kidnapping,1,7,2368467,0.2955498218890109
2024,Querétaro,Feminicide,1,4,2368467,0.16888561250800624
2024,Quintana Roo,Domestic violence,1,7195,1857985,387.24747508725847
2024,Quintana Roo,Drug dealing,1,2476,1857985,133.26264743795025
2024,Quintana Roo,Theft with violence,1,2376,1857985,127.88047266258876
2024,Quintana Roo,Sexual crimes,1,2139,1857985,115.12471844498207
2024,Quintana Roo,Homicide,1,1487,1857985,80.0329389096252
2024,Quintana Roo,Extortion,1,175,1857985,9.41880585688259
2024,Quintana Roo,Feminicide,1,12,1857985,0.6458609730433776
2024,Quintana Roo,Kidnapping,1,11,1857985,0.5920392252897628
2024,San Luis Potosí,Domestic violence,1,9562,2822255,338.8070886578286
2024,San Luis Potosí,Drug dealing,1,7426,2822255,263.12292829669894
2024,San Luis Potosí,Theft with violence,1,4427,2822255,156.86038292074954
2024,San Luis Potosí,Sexual crimes,1,1663,2822255,58.92451249089823
2024,San Luis Potosí,Homicide,1,696,2822255,24.661130904188315
2024,San Luis Potosí,Extortion,1,128,2822255,4.535380396172564
2024,San Luis Potosí,Feminicide,1,13,2822255,0.460624571486276
2024,San Luis Potosí,Kidnapping,1,4,2822255,0.14173063738039263
2024,Sinaloa,Domestic violence,1,7336,3026943,242.35672756308924
2024,Sinaloa,Theft with violence,1,4237,3026943,139.97620701810374
2024,Sinaloa,Homicide,1,1419,3026943,46.87897988168261
2024,Sinaloa,Sexual crimes,1,1161,3026943,38.355528994103956
2024,Sinaloa,Drug dealing,1,209,3026943,6.904655951565656
2024,Sinaloa,Extortion,1,89,3026943,2.9402601899011644
2024,Sinaloa,Feminicide,1,26,3026943,0.8589524150273065
2024,Sinaloa,Kidnapping,1,7,3026943,0.23125641943042866
2024,Sonora,Domestic violence,1,8366,2944840,284.09013732494805
2024,Sonora,Drug dealing,1,3999,2944840,135.79685144184404
2024,Sonora,Theft with violence,1,2985,2944840,101.36374132380706
2024,Sonora,Homicide,1,1423,2944840,48.321810353024276
2024,Sonora,Sexual crimes,1,1187,2944840,40.3077926135206
2024,Sonora,Extortion,1,64,2944840,2.173292946306081
2024,Sonora,Kidnapping,1,27,2944840,0.916857961722878
2024,Sonora,Feminicide,1,25,2944840,0.8489425571508129
2024,Tabasco,Domestic violence,1,7288,2402598,303.3383029537193
2024,Tabasco,Theft with violence,1,3495,2402598,145.46753139726246
2024,Tabasco,Homicide,1,1180,2402598,49.11350130150778
2024,Tabasco,Sexual crimes,1,728,2402598,30.300533006353955
2024,Tabasco,Drug dealing,1,330,2402598,13.735131719913195
2024,Tabasco,Extortion,1,144,2402598,5.993512023234849
2024,Tabasco,Kidnapping,1,36,2402598,1.4983780058087122
2024,Tabasco,Feminicide,1,28,2402598,1.1654051156289982
2024,Tamaulipas,Domestic violence,1,8331,3527735,236.15719434708103
2024,Tamaulipas,Theft with violence,1,3155,3527735,89.43415534330101
2024,Tamaulipas,Sexual crimes,1,1468,3527735,41.613103025028806
2024,Tamaulipas,Homicide,1,1018,3527735,28.857042833432786
2024,Tamaulipas,Drug dealing,1,231,3527735,6.5481108983526255
2024,Tamaulipas,Extortion,1,103,3527735,2.9197204438542013
2024,Tamaulipas,Feminicide,1,26,3527735,0.7370168110699925
2024,Tamaulipas,Kidnapping,1,19,3527735,0.5385892080896099
2024,Tlaxcala,Theft with violence,1,1130,1342977,84.14142610037253
2024,Tlaxcala,Homicide,1,158,1342977,11.76490736624678
2024,Tlaxcala,Drug dealing,1,73,1342977,5.435685048962119
2024,Tlaxcala,Sexual crimes,1,40,1342977,2.978457561075134
2024,Tlaxcala,Domestic violence,1,28,1342977,2.084920292752594
2024,Tlaxcala,Feminicide,1,13,1342977,0.9679987073494184
